"REF_DATE","GEO","DGUID","Type of currency","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003-11","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","93.91292104","","","","8"
"2003-12","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","93.34087596","","","","8"
"2004-01","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","94.08432416","","","","8"
"2004-02","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","91.68895839","","","","8"
"2004-03","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","92.13268705","","","","8"
"2004-04","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","91.48056924","","","","8"
"2004-05","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","89.30915558","","","","8"
"2004-06","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","90.36085591","","","","8"
"2004-07","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","92.65999831","","","","8"
"2004-08","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","93.48069353","","","","8"
"2004-09","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","95.27692367","","","","8"
"2004-10","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","98.11385651","","","","8"
"2004-11","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","101.62551011","","","","8"
"2004-12","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","99.18228300","","","","8"
"2005-01","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","99.07875016","","","","8"
"2005-02","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","97.95484077","","","","8"
"2005-03","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","99.74109714","","","","8"
"2005-04","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","98.39057945","","","","8"
"2005-05","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","97.00724464","","","","8"
"2005-06","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","98.73079590","","","","8"
"2005-07","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","100.40819878","","","","8"
"2005-08","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","101.53037264","","","","8"
"2005-09","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","103.90380526","","","","8"
"2005-10","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","104.39495926","","","","8"
"2005-11","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","104.41722868","","","","8"
"2005-12","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","106.11103996","","","","8"
"2006-01","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","106.04703541","","","","8"
"2006-02","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","107.11300367","","","","8"
"2006-03","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","106.31733918","","","","8"
"2006-04","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","107.38369914","","","","8"
"2006-05","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","109.85471658","","","","8"
"2006-06","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","109.84205125","","","","8"
"2006-07","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","108.31052619","","","","8"
"2006-08","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","109.05344104","","","","8"
"2006-09","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","109.50654614","","","","8"
"2006-10","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","108.38755688","","","","8"
"2006-11","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","107.32756177","","","","8"
"2006-12","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","105.36307593","","","","8"
"2007-01","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","103.69433100","","","","8"
"2007-02","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","104.06227941","","","","8"
"2007-03","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","104.05844038","","","","8"
"2007-04","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","106.88300454","","","","8"
"2007-05","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","110.84947030","","","","8"
"2007-06","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","114.04580699","","","","8"
"2007-07","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","115.19397230","","","","8"
"2007-08","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","114.36459025","","","","8"
"2007-09","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","117.51386711","","","","8"
"2007-10","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","123.32811400","","","","8"
"2007-11","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","123.93159268","","","","8"
"2007-12","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","119.67025121","","","","8"
"2008-01","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","118.30438488","","","","8"
"2008-02","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","119.44224211","","","","8"
"2008-03","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","117.90151802","","","","8"
"2008-04","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","116.50303708","","","","8"
"2008-05","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","118.42630066","","","","8"
"2008-06","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","116.45841005","","","","8"
"2008-07","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","116.64483268","","","","8"
"2008-08","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","113.03412401","","","","8"
"2008-09","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","113.06674982","","","","8"
"2008-10","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","102.42145637","","","","8"
"2008-11","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","100.08070349","","","","8"
"2008-12","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","98.09249765","","","","8"
"2009-01","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","98.90147601","","","","8"
"2009-02","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","98.00842824","","","","8"
"2009-03","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","96.67644377","","","","8"
"2009-04","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","99.40733154","","","","8"
"2009-05","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","104.98722174","","","","8"
"2009-06","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","106.99729613","","","","8"
"2009-07","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","107.10704653","","","","8"
"2009-08","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","110.36254408","","","","8"
"2009-09","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","110.65036437","","","","8"
"2009-10","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","113.30827485","","","","8"
"2009-11","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","112.50559882","","","","8"
"2009-12","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","113.37916058","","","","8"
"2010-01","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","114.85156367","","","","8"
"2010-02","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","113.88475371","","","","8"
"2010-03","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","117.77070739","","","","8"
"2010-04","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","120.00914293","","","","8"
"2010-05","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","116.84742655","","","","8"
"2010-06","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","117.33071009","","","","8"
"2010-07","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","115.88618720","","","","8"
"2010-08","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","115.86315452","","","","8"
"2010-09","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","116.43963586","","","","8"
"2010-10","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","117.16924745","","","","8"
"2010-11","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","118.01367683","","","","8"
"2010-12","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","119.03901656","","","","8"
"2011-01","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","120.36246345","","","","8"
"2011-02","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","120.78605349","","","","8"
"2011-03","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","121.73842436","","","","8"
"2011-04","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","123.70585700","","","","8"
"2011-05","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","122.29848045","","","","8"
"2011-06","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","121.18574401","","","","8"
"2011-07","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","123.81240415","","","","8"
"2011-08","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","120.43540536","","","","8"
"2011-09","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","118.83512511","","","","8"
"2011-10","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","116.76887493","","","","8"
"2011-11","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","116.44288104","","","","8"
"2011-12","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","117.06972045","","","","8"
"2012-01","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","118.26362051","","","","8"
"2012-02","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","119.84205669","","","","8"
"2012-03","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","120.50327354","","","","8"
"2012-04","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","120.65128408","","","","8"
"2012-05","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","118.94214218","","","","8"
"2012-06","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","117.23346681","","","","8"
"2012-07","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","118.87690183","","","","8"
"2012-08","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","121.26663511","","","","8"
"2012-09","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","122.32093359","","","","8"
"2012-10","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","121.25871928","","","","8"
"2012-11","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","120.32267724","","","","8"
"2012-12","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","121.09904294","","","","8"
"2013-01","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","121.00785990","","","","8"
"2013-02","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","119.27371220","","","","8"
"2013-03","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","118.01131951","","","","8"
"2013-04","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","118.63542476","","","","8"
"2013-05","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","118.72262262","","","","8"
"2013-06","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","117.16221215","","","","8"
"2013-07","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","116.36410827","","","","8"
"2013-08","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","116.02595980","","","","8"
"2013-09","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","116.66456049","","","","8"
"2013-10","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","116.13487362","","","","8"
"2013-11","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","114.99542571","","","","8"
"2013-12","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","113.37056501","","","","8"
"2014-01","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","110.48713683","","","","8"
"2014-02","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","109.12415532","","","","8"
"2014-03","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","108.48928079","","","","8"
"2014-04","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","109.61902296","","","","8"
"2014-05","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","110.58381115","","","","8"
"2014-06","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","111.34859745","","","","8"
"2014-07","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","112.30367001","","","","8"
"2014-08","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","110.66021065","","","","8"
"2014-09","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","110.53191248","","","","8"
"2014-10","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","108.81228886","","","","8"
"2014-11","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","108.37047648","","","","8"
"2014-12","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","106.93794329","","","","8"
"2015-01","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","102.74311781","","","","8"
"2015-02","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","99.63198337","","","","8"
"2015-03","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","99.32159660","","","","8"
"2015-04","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","101.50217725","","","","8"
"2015-05","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","102.55721307","","","","8"
"2015-06","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","101.07149224","","","","8"
"2015-07","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","97.55032398","","","","8"
"2015-08","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","95.39872197","","","","8"
"2015-09","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","94.43586864","","","","8"
"2015-10","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","95.81498461","","","","8"
"2015-11","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","94.84871919","","","","8"
"2015-12","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","91.81301659","","","","8"
"2016-01","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","88.85694579","","","","8"
"2016-02","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","91.20376231","","","","8"
"2016-03","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","94.88299789","","","","8"
"2016-04","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","97.54164656","","","","8"
"2016-05","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","96.64538840","","","","8"
"2016-06","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","97.12202936","","","","8"
"2016-07","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","96.29880270","","","","8"
"2016-08","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","96.38705329","","","","8"
"2016-09","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","95.75002803","","","","8"
"2016-10","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","95.05617163","","","","8"
"2016-11","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","94.35637439","","","","8"
"2016-12","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","95.64772201","","","","8"
"2017-01","Canada","2016A000011124","Australian dollar, monthly average","Dollars","81","units ","0","v111666251","1.1","0.9854","","","","4"
"2017-01","Canada","2016A000011124","Brazilian real, monthly average","Dollars","81","units ","0","v111666252","1.2","0.4133","","","","4"
"2017-01","Canada","2016A000011124","Chinese renminbi, monthly average","Dollars","81","units ","0","v111666253","1.3","0.1914","","","","4"
"2017-01","Canada","2016A000011124","European euro, monthly average","Dollars","81","units ","0","v111666254","1.4","1.4028","","","","4"
"2017-01","Canada","2016A000011124","Hong Kong dollar, monthly average","Dollars","81","units ","0","v111666255","1.5","0.170121","","","","6"
"2017-01","Canada","2016A000011124","Indian rupee, monthly average","Dollars","81","units ","0","v111666256","1.6","0.01938","","","","5"
"2017-01","Canada","2016A000011124","Indonesian rupiah, monthly average","Dollars","81","units ","0","v111666257","1.7","0.000099","","","","6"
